Survey ResponseID,Prime,Free Trial,Email CTC,Display Ad CTC,Video Ad CTC,Search Engine Ad CTC,Social Media Ad CTC,Average CTC,Express Shipping,Cart Abandonment Rate,Check Review,Refund rate,Time in Cart,Time on Page,RFM
R_2Ve98NPCnS8wzMk,1,1,0.0,0.010453189804381915,0.0,0.0,0.0,0.0,1.0,0.6384614350603739,0,0.25430173970792447,9.028166602385092,0.6018777734923394,313
R_2Vg5Du0x87AijTs,1,1,0.16333269986410423,0.04934553062523998,0.0,0.0,0.0,0.04254895244942971,1.0,0.6735674330802917,0,0.04008897983957922,3.8157371055408804,0.2543824737027254,223
R_2VkFzKtUReuEWm9,0,1,0.08596145720709887,0.06691140092633838,0.031198669359723995,0.020820338148338776,0.0,0.04098233063576184,0.4866666666666667,0.643395828967792,0,0.27559138423157503,9.034235258642326,0.6022823505761551,322
R_2Vky5Hd2QCJTwJT,0,1,0.04130757977686925,0.052103980950579054,0.0,0.0,0.0,0.0,0.4,0.4508666612977508,0,0.2295467133583362,2.277298828970806,0.15181992193138705,113
R_2VpWRgz8AMA7t7T,1,1,0.0,0.0,0.08284204160210076,0.16865905193369052,0.12379059007438535,0.08005394550202422,1.0,0.7935654157479031,0,0.2448023421814386,2.910817548121451,0.19405450320809675,332
R_2VvStBjp5jR1hKH,1,1,0.08681169203481645,0.0704371522554731,0.0,0.022204369507489226,0.0,0.036086915295936536,1.0,0.7039137942614088,0,0.1665996477231271,10.348320642042266,0.6898880428028177,211
R_2VwjXhJ5OznStEi,1,1,0.0,0.0,0.0,0.11666684761932129,0.0,0.02668719389980757,1.0,0.6903878779779142,0,0.31054777188175364,8.143143243840106,0.542876216256007,332
R_2VxLpaBYauMk3iU,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6287147822566045,1,0.09546220073262557,36.94939102879219,2.463292735252813,332
R_2Vxxas8YTz85ckg,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8074864576786012,0,0.22683163953083124,6.750518745595924,0.45003458303972826,333
R_2WAtpUZeSuUt5qk,0,0,0.0,0.2182972509924641,0.0,0.0,0.0,0.044713797742126866,0.4945054945054945,0.6394069813766032,0,0.05204315069468872,13.033535756779079,0.868902383785272,321
R_2WGwF7VzvL1EVL7,1,1,0.0,0.0,0.04056647377336236,0.0,0.0,0.0,1.0,0.6723609819854391,0,0.08758871054553992,15.00586158776772,1.000390772517848,222
R_2WMQprO1e6US68f,1,1,0.051538519703483276,0.0,0.0,0.12280369391979042,0.0,0.03536217080766711,1.0,0.6640480755640762,0,0.34568244130871373,0.1977141723848884,0.013180944825659227,333
R_2WMWkiZaazUyfmr,1,1,0.0,0.05072508571417579,0.0,0.0,0.020125351777342936,0.0,1.0,0.7243508196712093,0,0.12362915135251343,16.339022955539836,1.089268197035989,222
R_2WMt9IboH8O03gc,0,0,0.0,0.0,0.0,0.046868274078414145,0.029913333157120556,0.0,0.4666666666666667,0.6069015289545369,0,0.09644220820594782,2.940879602988723,0.1960586401992482,322
R_2WSDyKoVDJhO1Os,0,0,0.03142464350917942,0.0,0.0,0.0,0.04492315338952661,0.0,0.5291005291005291,0.7879727839828666,1,0.15777072354422855,48.6899740840864,3.2459982722724265,321
R_2WUO75pc34ZmHIV,1,1,0.04335506936134155,0.0,0.013997610935398266,0.02045472248487869,0.40639866410611214,0.09767050007438069,1.0,0.6851025145034136,0,0.34946622756693413,2.414203564652701,0.16094690431018008,113
R_2WV9XVt4hBJfITJ,1,1,0.02684244212087489,0.0,0.0,0.0,0.025356866412646128,0.0,1.0,0.8206502557544855,0,0.13795114775299103,8.032516718049102,0.5355011145366069,322
R_2WVw3lmZv3Lkg8C,0,1,0.06192369120601113,0.0,0.0,0.040327076411340146,0.0,0.021500906165446247,0.42857142857142855,0.6937880548481918,0,0.4319403014933113,1.338201564757547,0.08921343765050313,323
R_2WZ34ccdn1Fltl4,0,1,0.0,0.040009075300333624,0.029064309991986222,0.0,0.014009809989163074,0.0,0.4215686274509804,0.7473007618507987,1,0.11934368491179871,86.52122422726138,5.768081615150759,232
R_2WtXpsDK0Q6SGvv,1,1,0.02662482827382928,0.15944123772240998,0.0,0.0,0.043067173656485755,0.04588659677504723,1.0,0.6354666698638789,0,0.2932852950445817,10.46320298487339,0.6975468656582261,322
R_2WuN1R3SeAwzhIF,1,1,0.037610805571699095,0.0,0.0,0.020208732829548107,0.0268574632201666,0.0,1.0,0.7900269336062172,0,0.1908637303921863,13.572289861334186,0.9048193240889457,321
R_2WuuY0g77i5Z7eq,1,1,0.02687964976247068,0.0,0.0,0.09503845805450373,0.0,0.026468496976235566,1.0,0.8333105693111053,0,0.15468739917719984,1.0414807624238125,0.06943205082825417,332
R_2Wv4nxYeG1ijW2W,1,1,0.08672970296452492,0.0,0.0,0.0,0.0,0.0,1.0,0.46158203043448887,1,0.22167955594489588,20.792043828239986,1.386136255215999,322
R_2WvawQtC74DuLAN,0,1,0.06900133980152293,0.014009419304013029,0.0,0.0,0.022780515919337916,0.0211582649318774,0.5681818181818182,0.8084225008527143,0,0.0735993152290213,3.5340425737539483,0.2356028382502632,113
R_2Ww27zoK4AhPAVM,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6734992476429738,1,0.15076098573888358,34.24972285217446,2.2833148568116304,322
R_2WwzM8WiFsk4o3g,0,1,0.0,0.15960368105050401,0.0,0.08392434931732846,0.0,0.05112651326781705,0.45652173913043476,0.8687511554002332,0,0.14843447181622146,3.4438324224125,0.22958882816083334,122
R_2X1h9KVfL3KzT8u,0,1,0.13724615896874537,0.0,0.0,0.0,0.0,0.027911563919853288,0.5294117647058824,0.6698276924751798,0,0.20635785406952112,3.173556447132238,0.21157042980881585,311
R_2X5mdNuURaQh7R9,1,1,0.0,0.04534925386159462,0.0,0.0,0.10387639740052572,0.03142235912517911,1.0,0.7833662517186923,0,0.2048594404834587,0.5585151278650825,0.03723434185767217,312
R_2X6EgWVHbIZF7VL,1,1,0.0,0.12913188957180127,0.03602189126694884,0.0,0.0,0.033952298001674874,1.0,0.7346330500371225,0,0.24550759970036845,9.58178689943196,0.6387857932954639,321
R_2XbKIBwSCWm3wDJ,1,1,0.0,0.010170014256914528,0.015696410438720863,0.09783469640043958,0.0,0.026536782740051123,1.0,0.6368716784826314,0,0.3118338989026706,12.480661555142708,0.8320441036761805,122
R_2XbxD4y0TC9xKi2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.781265878936952,0,0.1817203766277335,1.019504102687347,0.06796694017915647,312
R_2XgIs9q9SLkpzcz,1,1,0.0,0.0,0.0,0.0,0.010183556090681825,0.0,1.0,0.5506604376395081,1,0.20730552580216974,22.410038903975583,1.4940025935983723,132
R_2XgsktfoDDrhQSG,1,1,0.0,0.0,0.0,0.027221103538537537,0.035392191344353716,0.0,1.0,0.7496152325923446,0,0.35711697927084757,9.057519754404325,0.6038346502936217,322
R_2Xiy4KUuKun1iKj,0,1,0.04051723806568474,0.049007898165137787,0.0,0.0,0.0,0.0,0.4473684210526316,0.6928202551254836,0,0.2027877215968949,11.147364818888953,0.7431576545925969,223
R_2Xj7LtCe2Mt8jNi,1,1,0.030374496297466348,0.2090798540449629,0.0,0.0,0.0,0.04942206790743637,1.0,0.7834500180693129,0,0.17641940331256123,8.717722076813704,0.5811814717875803,332
R_2XnTa8UZ2c0QgRw,1,1,0.1815576599996166,0.10229267093747392,0.0,0.03097541781179133,0.0,0.06453283974701098,1.0,0.7029817938011087,0,0.29178940495844763,7.68147301912382,0.5120982012749213,332
R_2XoI6KbLJRGFz5X,1,1,0.03157399172839048,0.0,0.0,0.0,0.0,0.0,1.0,0.7198068651736684,0,0.18958439377539887,12.302451857068121,0.8201634571378748,132
R_2Y52DxnkdAlaiq8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.7210403645990705,0,0.4021480591460319,2.530545101414332,0.16870300676095548,322
R_2Y5FZROYd6S1JW2,0,0,0.03487552662796282,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6494764948790186,0,0.32502487484045994,3.0120762931293825,0.2008050862086255,322
R_2YAk7iAuNrR5Dfr,1,1,0.06718172935345638,0.0,0.0,0.0,0.0,0.0,1.0,0.7223831366183813,1,0.1398107517851487,29.684239924442107,1.9789493282961403,323
R_2YCU6JHbCzus4zy,1,1,0.02294697697588068,0.15024762784025536,0.0,0.0,0.0,0.03697539922273767,1.0,0.8368286404126216,1,0.16124584463659322,43.81367563897028,2.9209117092646855,322
R_2YER9r6cGtKk7a7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7164943698474764,0,0.3330610609605101,7.009532812127079,0.4673021874751386,222
R_2YFLegfpzYFyRpy,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.6537183647023499,0,0.25692165494513447,4.73597048538999,0.315731365692666,313
R_2YFY1hXcHTcmRtH,1,1,0.0,0.0,0.014495712596699151,0.0,0.0,0.0,1.0,0.772507225051686,0,0.33560527503956084,15.492348976416856,1.032823265094457,322
R_2YJLVqCGAyLiODQ,1,1,0.027575892990686135,0.017554412274574972,0.007366863289441334,0.0,0.0,0.0,1.0,0.6345061308644809,0,0.1773523656376786,7.882343514108695,0.5254895676072463,323
R_2YKwm75bMpyuLW9,1,1,0.18631038374044778,0.0,0.0,0.0,0.0,0.03818479295621318,1.0,0.8219856505351796,0,0.2046899968112079,0.3857122309897054,0.02571414873264703,332
R_2YPUmag8Im3MDIV,1,1,0.11547287886714167,0.0,0.0,0.06382511435552404,0.0,0.035859600036126794,1.0,0.7994599774028345,0,0.16097103361844473,2.5467540494926593,0.16978360329951062,322
R_2YQeZHEvWwMkF5q,0,1,0.0,0.0,0.0,0.0,0.016903640332883912,0.0,0.5652173913043478,0.6647675251090783,1,0.1545793647651752,18.88024889779568,1.2586832598530455,313
R_2YR2Yn7wGzAeAj0,1,1,0.13445467382736362,0.0,0.0,0.0,0.05337246556737854,0.03799227354537425,1.0,0.6454605533067121,0,0.12054211174005146,16.134746734763034,1.0756497823175357,333
R_2YRGyQvfHvDkV8z,0,0,0.0,0.0,0.012129713179798173,0.0,0.0,0.0,0.4702194357366771,0.7387655909453847,0,0.25808292858705306,0.41204786826660145,0.027469857884440098,331
R_2YV9FbQPr8SnA0P,1,1,0.0,0.0,0.00781252745330553,0.0,0.05611001339541446,0.0,1.0,0.8143211512053488,0,0.20839918823721942,3.7648946080005747,0.250992973866705,322
R_2YVQQRVSdj7M8Va,1,1,0.08614441252518122,0.0,0.0061704452375625435,0.0,0.0,0.0,1.0,0.7610893248483707,0,0.22787171905077924,3.941423684263965,0.262761578950931,332
R_2YbuDFbvaGnuvff,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6996651925074584,0,0.30908802241266575,16.716220842417776,1.1144147228278518,321
R_2YgMqdVXQ7ap4v8,1,1,0.021050045342747667,0.01063835762466889,0.0,0.1038408083147571,0.0,0.027537344935102077,1.0,0.6919483748637401,0,0.048322384691419265,0.29861071938209105,0.019907381292139405,332
R_2YijCafrDkRdx8U,1,1,0.03873545178213553,0.0,0.0,0.0,0.0,0.0,1.0,0.6989958254094636,0,0.2082346006845375,1.6490408790205922,0.10993605860137282,322
R_2YkUPwjQ50TEEjq,1,1,0.0361188689138616,0.02969465575055556,0.0,0.0,0.01229463877887045,0.0,1.0,0.7261343678555157,1,0.3387663340098254,24.135276409443623,1.6090184272962416,212
R_2YsjHAMz6J9snFb,0,0,0.06409351969978463,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.6792478639737349,0,0.08672802563268359,2.95016564177678,0.19667770945178534,212
R_2Ysu2QpwwnLCChx,1,1,0.05946919004765261,0.0,0.0,0.05249376684938152,0.09692178930792957,0.04221190239946159,1.0,0.8574406105798205,0,0.31294595729082797,15.865486333808652,1.0576990889205768,332
R_2Yu31boRFb6mCr1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7711140450115453,0,0.21129757767552393,4.080729333134928,0.2720486222089952,321
R_2ZBU5PNdR1kOb6q,0,1,0.08449068410493671,0.029919777267648467,0.012392418186852978,0.0,0.0,0.02536158046862159,0.4583333333333333,0.7486153065441471,0,0.2284906490854802,1.5711005022730697,0.10474003348487132,322
R_2ZEoREY3x7s7zEM,0,0,0.07963951861663764,0.0,0.0,0.026274058919809638,0.02977735645341558,0.02753190072102036,0.5,0.7952303690508888,0,0.24749463600103067,4.1792927461717095,0.2786195164114473,121
R_2ZHo9wnvuEIY0DH,1,1,0.036019010441685616,0.0,0.0,0.024554040125753768,0.0,0.0,1.0,0.6244646938008002,1,0.10262435143967882,19.21642219645548,1.2810948130970319,321
R_2ZHvij28yPTjxOE,1,1,0.11332537991311693,0.014591025545101124,0.0,0.0,0.0,0.025948636265773622,1.0,0.7747787719885905,1,0.038338902936387274,29.037545061808945,1.9358363374539296,331
R_2ZIHNY6kK2Ife6g,1,1,0.06434476646189588,0.0,0.007563321078800979,0.0,0.02512405127860188,0.0,1.0,0.7966400341228379,1,0.28977782369994753,26.598764999633467,1.7732509999755643,332
R_2ZK5JH2NcMfnWuS,1,1,0.05179366098059595,0.0,0.0080119581120126,0.0,0.04843803187383734,0.02333754366990346,1.0,0.6004432314153426,0,0.09353535181856805,7.5921373421263265,0.5061424894750884,322
R_2ZOgImZ5BSZcQoz,1,1,0.0,0.0,0.0,0.0,0.013081044623394274,0.0,1.0,0.7941693374195067,0,0.15486162576964274,16.543151676068923,1.102876778404595,333
R_2ZOjCN0NmPOTw9H,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.770120657978768,0,0.49504611292262507,3.4409011549347115,0.22939341032898078,333
R_2ZOzP63AylmR887,1,1,0.0,0.17002665592827335,0.018635037441336055,0.024296080339370068,0.0,0.04373544749815817,1.0,0.6842398499466565,0,0.17998495376591653,5.204003829187752,0.34693358861251683,123
R_2ZPqsX1an4DPSal,1,1,0.140078322525628,0.12422483317730941,0.0,0.02475210958883687,0.0,0.05803159601706598,1.0,0.6386353691788373,1,0.2477884160945807,33.99897942946357,2.2665986286309043,322
R_2ZU2290oXuLzisq,1,1,0.039769671020152844,0.0,0.0,0.0,0.0,0.0,1.0,0.6258095016947617,0,0.12242819015319241,0.19630782594427504,0.013087188396285003,333
R_2ZZSS68rfn9BMtt,0,1,0.1753912490532711,0.0,0.0,0.0,0.0,0.03691446616332383,0.5208333333333334,0.5955568519391309,0,0.35196518203391297,1.340807094456737,0.08938713963044913,222
R_2ZZvT7qDtXZzTXT,1,1,0.05120517445454662,0.0,0.0,0.0,0.03227966599820551,0.0,1.0,0.7819936167611733,0,0.04873969360637201,3.4957542035972278,0.2330502802398152,322
R_2a6N79YhPHNWjBv,1,1,0.035106978852013956,0.06017936666676129,0.0,0.0,0.0,0.020563847922941542,1.0,0.609630301457354,0,0.32647102981242637,0.40335802836475326,0.026890535224316885,222
R_2a8rpLIyhmxoRdv,1,1,0.0,0.16403513640792977,0.0,0.0,0.0,0.03422893480978256,1.0,0.6144604986448856,0,0.071936346428967,3.0030450493540917,0.20020300329027277,322
R_2aKRZG8QP41ImcR,1,1,0.0,0.0,0.0161596361584642,0.0,0.0,0.0,1.0,0.8526239321639226,0,0.4191183518683621,13.121530931165498,0.8747687287443666,222
R_2aKnRIuNnEcqWWn,1,1,0.0,0.0,0.007460034413952802,0.0,0.0,0.0,1.0,0.7528269791799699,0,0.2710233790592514,8.207794775517007,0.5471863183678004,323
R_2aP0GyIR66gSTiR,1,1,0.07120057003686964,0.0,0.0,0.0,0.0,0.0,1.0,0.7172453740732847,1,0.0972495666923162,33.477945312327414,2.2318630208218275,221
R_2aPMLWeVjjgoLoA,1,1,0.058355895321596726,0.0,0.0,0.0,0.0,0.0,1.0,0.7188886888849872,1,0.19537610254868698,25.510438545292175,1.7006959030194784,331
R_2aWA5qQMQhq7HRL,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.7780246786422657,0,0.2499528207824859,6.274092077535481,0.41827280516903204,213
R_2aWh3gp0LOMr2rP,0,1,0.0834906045101662,0.06310246039530334,0.0,0.0,0.0,0.03048076139666604,0.5714285714285714,0.6851169813578142,0,0.1250369661485961,4.504893782209178,0.30032625214727854,322
R_2aXreqioeZcvDH1,0,0,0.0,0.0,0.0,0.021270807783935232,0.0,0.0,0.55,0.7177509552482106,0,0.15827308672062632,7.163097121628066,0.47753980810853774,312
R_2agW9mQow8LMpEq,1,1,0.05974085880718789,0.05515504218549024,0.0,0.0,0.025100058878692304,0.028580545668212574,1.0,0.6304599702840188,0,0.3832132516928702,13.384766252149578,0.8923177501433053,323
R_2ahkbz8YjmE3vuw,1,1,0.03534413410529881,0.0,0.0,0.03871071636235811,0.03222300352829707,0.02248818342220908,1.0,0.8385628137772939,0,0.20481050341450857,4.680925647229093,0.31206170981527287,223
R_2alXU7eybD40gy7,1,1,0.0,0.0,0.005660835165667737,0.0,0.0,0.0,1.0,0.7193303289433891,0,0.3248668012050608,14.678433683206315,0.9785622455470876,322
R_2aldwxmUZox7Yfd,1,1,0.07829350492497704,0.0,0.0,0.0,0.0,0.0,1.0,0.6275909713820835,0,0.2598049367223979,7.8995405891971675,0.5266360392798112,332
R_2anp6XBwXhcuYxE,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6926158480040355,0,0.24697442078969156,12.046010497722667,0.8030673665148444,323
R_2awplSTVkAfH3Gp,0,0,0.0,0.0,0.0,0.0,0.044730524921171674,0.0,0.48148148148148145,0.7676706037290794,0,0.28383454224378835,8.593880926366682,0.5729253950911121,312
R_2awxWgzoilIrv93,1,1,0.0,0.0,0.02022559560719093,0.0,0.0,0.0,1.0,0.6882776521773363,0,0.399524882670019,5.2319996289349975,0.34879997526233314,211
R_2axGyt2hsFZDZn8,1,1,0.030604698087247886,0.0,0.0,0.0,0.0,0.0,1.0,0.6614262446402221,1,0.10692289063771936,44.47900831728305,2.9652672211522035,133
R_2axdjnr5pU1XpjJ,1,1,0.1218444717850412,0.0,0.16925063064073784,0.0,0.0,0.0607520075012718,1.0,0.7636823992459986,1,0.3014756784157407,21.633817555989545,1.4422545037326362,323
R_2azdeUYMtQ1OJih,0,1,0.08460710924430458,0.0,0.0,0.04614114263938102,0.0,0.02747627005918135,0.4189189189189189,0.6743196905526962,0,0.44783968591669576,2.264317471845313,0.15095449812302086,221
R_2b1vSrje3vtFi67,1,1,0.033715651006654204,0.05925576948342415,0.0,0.0,0.0,0.0,1.0,0.7898023436999762,1,0.27769045136462345,30.427573915789857,2.028504927719324,322
R_2b2HfsI0sUHFVyL,1,1,0.026257524824180763,0.0,0.0,0.0,0.0,0.0,1.0,0.6861834797405179,0,0.24029130858189587,10.024804944928746,0.6683203296619165,331
R_2b3rWdtxovRszfm,1,1,0.02283480330135987,0.18610722485006034,0.0,0.0,0.09659686240255734,0.06110879307291846,1.0,0.7659327881003338,1,0.38025099553466085,33.74309235434615,2.2495394902897434,322
R_2bFoMr1RQvP1aLL,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8057623959985509,1,0.5026795907710216,24.130716808948506,1.6087144539299003,232
R_2bO84Ktdkq0012R,1,1,0.0,0.042531650238124864,0.0,0.0,0.0,0.0,1.0,0.7980241177972586,0,0.23174345360501356,8.30634928887911,0.5537566192586073,322
R_2bPqsz2zSDeVrzS,1,1,0.10397046094657382,0.0,0.0,0.03286020016430073,0.0,0.027790839771024135,1.0,0.5942173477791198,0,0.2574490807674866,0.34088384216310175,0.022725589477540116,123
R_2bToXEqeq3gv28I,0,0,0.021805845917864535,0.06308622621757985,0.0,0.06621627861522793,0.0,0.03022169932746947,0.35294117647058826,0.7340208923982077,0,0.2738496354688212,4.693508216647301,0.3129005477764867,113
R_2bVhRIlk0QpQuYi,1,1,0.02098865391604076,0.011430512895862398,0.0,0.0,0.021633122893799744,0.0,1.0,0.8202588209656267,0,0.06881690741392166,11.701316335196944,0.7800877556797963,312
R_2bW4aarsfN4ohuV,1,1,0.0,0.013346161249874968,0.0,0.02073161257531089,0.0,0.0,1.0,0.7780816783197897,0,0.32035079976762165,15.055459979018046,1.0036973319345364,313
R_2bZegGjMiS1Luvj,1,1,0.0,0.04116942213430948,0.0,0.042720580362055394,0.0908529835478403,0.03753730513866252,1.0,0.6823693783869527,0,0.07193526142372011,4.473820198934083,0.2982546799289389,322
R_2c0HSktNV0gqAh9,1,1,0.023195434163212583,0.0,0.0,0.0,0.0,0.0,1.0,0.770890946412905,0,0.27459828837781697,2.251116282460733,0.15007441883071554,323
R_2c0LvQZZyDEtFnA,1,1,0.0,0.0,0.0,0.06509486347957588,0.07961767136190857,0.030667141217923955,1.0,0.8345932602244347,1,0.06533432788465941,27.020806307435873,1.8013870871623916,331
R_2c12UVhtx0YA4jg,0,0,0.10548187823290442,0.06178148799587088,0.0,0.0,0.0,0.0369763200169603,0.42105263157894735,0.7666332012418605,1,0.10270145467246052,62.409362447808505,4.160624163187234,112
R_2c1UYDhiZ7kSQwD,1,1,0.27681157788568983,0.08446572665243865,0.0,0.0,0.0,0.07228178852271991,1.0,0.7708794967462194,0,0.1468918114462885,11.188418204581303,0.7458945469720869,322
R_2c2zFkBJcs7MFXI,1,1,0.0,0.08113443489465967,0.0,0.0,0.032294868106325696,0.023234888252152957,1.0,0.719002210418242,0,0.13296558785709814,2.8253229549011087,0.18835486366007392,311
R_2c6MujRUgeJkJC4,1,1,0.05160532282901305,0.0,0.0,0.0,0.0,0.0,1.0,0.5921424118927077,0,0.29599947401232235,4.768147075933992,0.31787647172893285,111
R_2c6eurXv5jRvtuT,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7314642196318234,0,0.14125149751424676,0.2784283111614901,0.018561887410766007,322
R_2c7P0KnO3rHg32r,1,1,0.05890769327465599,0.039171168239761855,0.0,0.0,0.0,0.0,1.0,0.6492803841594368,1,0.06989942713196359,36.853327915403355,2.456888527693557,322
R_2cBADxleVyzT89z,1,1,0.07025803750501965,0.0,0.0,0.0,0.0,0.0,1.0,0.7483115758141189,0,0.12647193751533792,1.879215657693045,0.125281043846203,332
R_2cCUbXO4ck4ZxjE,1,1,0.0,0.07666893734479836,0.0,0.1176987090063822,0.1491872611367701,0.0704263478038896,1.0,0.5678703654230424,0,0.21807489383240025,12.888610033022339,0.8592406688681559,332
R_2cCx0AHlJbsWbKA,1,1,0.0,0.0,0.005986373251016352,0.045308767862745035,0.0,0.0,1.0,0.5828667628327403,0,0.23604495803513975,4.804219929041894,0.3202813286027929,332
R_2cblokO1kLZdZKI,1,1,0.027134896742401594,0.11734209133830492,0.0,0.0,0.012464476187132171,0.0313884788429173,1.0,0.7043725287489557,0,0.20352455795146565,12.11753273110478,0.8078355154069853,322
R_2ccGCp4V670rxQy,1,1,0.15947255577477992,0.1556374146926397,0.0,0.0,0.0,0.06302217329166523,1.0,0.6887144413816918,0,0.3409720178412472,15.808329509790404,1.053888633986027,331
R_2cd9jCAamQMAsxe,1,1,0.04775055481431077,0.04122832172178755,0.0,0.02916019052603233,0.0,0.023688210603580583,1.0,0.7847854457084767,1,0.34571810581041995,26.556587886335404,1.7704391924223601,323
R_2cdBFX77dZBSWSs,1,1,0.08582415761484521,0.0,0.0,0.0,0.0,0.0,1.0,0.7711458832879894,0,0.2679310910506551,3.468037912568038,0.23120252750453585,322
R_2cmFD4NTF42JLfH,1,1,0.16127334001639806,0.0,0.0,0.0,0.0,0.03378179131435598,1.0,0.7187725015840564,0,0.1792057122546289,0.16585094447545795,0.011056729631697196,323
R_2cnNyjA4yHdU4ij,0,1,0.02332386957470727,0.06145161235732761,0.0,0.028053018796084354,0.18991390715866366,0.06151063518419131,0.4909090909090909,0.6678485694883523,0,0.16594434986551967,2.208121060310858,0.14720807068739053,221
R_2cvgeckGvoIIyzW,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7124502445605421,1,0.4706588790409499,34.54157293279772,2.3027715288531816,322
R_2cvmrv8q51q8yh1,1,1,0.02409338161196264,0.045410293687288085,0.0,0.0,0.03273411392950327,0.021076937114347917,1.0,0.6510698972213296,1,0.20856717032258645,31.059020280796837,2.0706013520531226,332
R_2dEe5MXA0pGB5Fr,1,1,0.0,0.05485175548566483,0.0,0.0,0.0,0.0,1.0,0.7568265001052101,0,0.4346781864833024,13.647664652947388,0.9098443101964925,323
R_2dF6KFGsXpdTXQs,1,1,0.0,0.0,0.04074834230396986,0.0,0.0,0.0,1.0,0.7164605044216666,0,0.09571518540537052,13.763755777580204,0.9175837185053469,223
R_2dF9dY6XnMjOapK,1,1,0.03381772422848864,0.0,0.0,0.0,0.05041964602944766,0.0,1.0,0.7817806402219146,0,0.13463639591258075,16.406013441112687,1.0937342294075125,223
R_2dFHfsIqQ6eEtVW,1,1,0.020385304815052487,0.0,0.0,0.0,0.0,0.0,1.0,0.730449352510784,0,0.136228875051152,2.8923304295782826,0.19282202863855216,332
R_2dHhwQewrLPWukn,0,1,0.12593777807055168,0.0,0.0,0.3042679742555043,0.0,0.08707673807968694,0.5151515151515151,0.7059474564617859,1,0.0864124189854481,36.87314341156952,2.4582095607713015,222
R_2dJVmHgMI38jr3y,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6285658946721432,0,0.2057259553732711,8.13914451519477,0.542609634346318,321
R_2dKGe5V8cM8t8Lh,0,1,0.03928616180082837,0.0,0.0,0.10331348097977062,0.0,0.02854128035021093,0.4745762711864407,0.8083843378780072,0,0.14882568362345672,7.246661989918026,0.48311079932786843,321
R_2dMef2oXr2I6RKU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46596858638743455,0.7189498773478573,0,0.16817063116610254,10.975753989340214,0.731716932622681,322
R_2dQjkDYWyYNuSjS,1,1,0.051048178465336894,0.0,0.0,0.028241110372924528,0.10727037340297335,0.03731222719362294,1.0,0.8706378212574306,0,0.3721148442031663,0.7215699643796583,0.04810466429197722,321
R_2dQmuRnBhjbMgNd,1,1,0.0,0.0,0.006017223476048923,0.02410463073175426,0.04030445958387407,0.0,1.0,0.5559811690496052,0,0.06767001055481618,2.727925575739085,0.18186170504927232,322
R_2dWRc2LodSZC6yT,0,1,0.23901885845712026,0.0,0.0,0.0,0.0,0.04806167121337572,0.46153846153846156,0.7016561266112462,1,0.13319033853457912,20.09308635635945,1.3395390904239632,111
R_2dX8oLhgW3U0Q0m,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6894433518094962,0,0.21391972397422468,1.296424135077654,0.0864282756718436,332
R_2dXwiYpA2ystzCd,1,1,0.04292955634376364,0.0,0.0,0.027896850459669314,0.0,0.0,1.0,0.6814914104071362,0,0.19696856063987098,13.863033284776733,0.9242022189851156,322
R_2dY2NzAgp2digAs,0,1,0.0,0.020577752051418357,0.0,0.0,0.010704202033000008,0.0,0.453416149068323,0.6948167350485379,0,0.004684583508640616,4.222500504006612,0.2815000336004408,123
R_2dYGdPlFmvZpCk6,1,1,0.2729641836923257,0.0,0.0,0.43002714576038686,0.0,0.14073467456060484,1.0,0.6233545714534183,0,0.2534995996108781,7.3971338538778255,0.49314225692518837,322
R_2diGjJelIirkHCV,0,0,0.048092526504897065,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.6360101927694486,0,0.25425856135696506,5.109782879312189,0.340652191954146,312
R_2dihfHjL0WReue6,1,1,0.04893390232423873,0.0,0.006843114294537976,0.0,0.03628402702409499,0.0,1.0,0.7376183203599541,0,0.28604557144820764,6.593227165842802,0.4395484777228535,321
R_2dj3dRaXK0gtaCy,1,1,0.03588840206833381,0.0,0.0,0.0,0.0,0.0,1.0,0.6207382460390818,1,0.14802069683646008,19.0434597995803,1.2695639866386867,332
