Survey ResponseID,Prime,Free Trial,Email CTC,Display Ad CTC,Video Ad CTC,Search Engine Ad CTC,Social Media Ad CTC,Average CTC,Express Shipping,Cart Abandonment Rate,Check Review,Refund rate,Time in Cart,Time on Page,RFM,Recency_category,Frequency_category,Monetary_category,Pct Discount,Category,Cat_Urgency,Cat_Impulse,Cat_Indecisive,Cat_Category,Cat_Discount,Cat_Engagement,Cat_High_Value_F,Cat_High_Value_M
R_2Ysu2QpwwnLCChx,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8574406105798205,0,0.3129459572908279,15.865486333808652,1.0576990889205768,332,3,3,2,0.428125,,0,1,0,0,1,0,1,0
R_2Yu31boRFb6mCr1,0,1,0.0211713950733559,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.7711140450115453,0,0.2112975776755239,4.080729333134928,0.2720486222089952,321,3,2,1,0.5444444444444444,,0,1,0,0,1,1,0,0
R_2ZBU5PNdR1kOb6q,0,0,0.0,0.1639613027632655,0.0,0.0,0.0705290706320996,0.0498954073803233,0.4895833333333333,0.7486153065441471,0,0.2284906490854802,1.5711005022730695,0.1047400334848713,322,3,2,2,0.4759358288770053,,0,1,0,0,1,1,0,0
R_2ZEoREY3x7s7zEM,1,1,0.1803059650667936,0.0,0.0,0.0,0.0,0.0373836506373159,1.0,0.7952303690508888,0,0.2474946360010306,4.1792927461717095,0.2786195164114473,121,1,2,1,0.3469387755102041,,0,1,0,0,0,1,0,0
R_2ZHo9wnvuEIY0DH,1,1,0.0,0.0,0.0,0.0365635978353731,0.0,0.0,1.0,0.6244646938008002,1,0.1026243514396788,19.21642219645548,1.281094813097032,321,3,2,1,0.4693877551020408,,0,0,0,0,1,1,0,0
R_2ZHvij28yPTjxOE,1,1,0.0808384906362783,0.0,0.0,0.0,0.0,0.0,1.0,0.7747787719885905,1,0.0383389029363872,29.037545061808945,1.9358363374539296,331,3,3,1,0.4034440344403444,,0,0,0,0,1,1,1,0
R_2ZIHNY6kK2Ife6g,1,1,0.0742364924859396,0.0,0.0,0.0,0.0508583291074375,0.0250421091101884,1.0,0.7966400341228379,1,0.2897778236999475,26.598764999633467,1.7732509999755643,332,3,3,2,0.4136212624584717,,0,0,0,0,1,1,1,0
R_2ZK5JH2NcMfnWuS,1,1,0.0,0.0284080419975922,0.0,0.0,0.0,0.0,1.0,0.6004432314153426,0,0.093535351818568,7.5921373421263265,0.5061424894750884,322,3,2,2,0.4826589595375722,"Health, Household & Personal Care",0,1,0,1,1,1,0,0
R_2ZOgImZ5BSZcQoz,1,1,0.0720972828924285,0.0,0.0729057933237803,0.0,0.0,0.0314645193601145,1.0,0.7941693374195067,0,0.1548616257696427,16.543151676068923,1.102876778404595,333,3,3,3,0.4229249011857707,,0,1,0,0,1,1,1,1
R_2ZOjCN0NmPOTw9H,1,1,0.0200593936909713,0.0,0.0,0.0,0.0165309646202678,0.0,1.0,0.770120657978768,0,0.495046112922625,3.4409011549347115,0.2293934103289807,333,3,3,3,0.4222222222222222,,0,1,0,0,1,1,1,1
R_2ZOzP63AylmR887,0,1,0.0,0.0,0.0,0.0,0.0671446755994412,0.0,0.421875,0.6842398499466565,0,0.1799849537659165,5.204003829187752,0.3469335886125168,123,1,2,3,0.504424778761062,,0,1,0,0,1,1,0,1
R_2ZPqsX1an4DPSal,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787234042553192,0.6386353691788373,1,0.2477884160945807,33.99897942946357,2.2665986286309043,322,3,2,2,0.4,,0,0,0,0,1,0,0,0
R_2ZU2290oXuLzisq,1,1,0.0,0.0378219069441121,0.1791440455135962,0.0216258651283237,0.0,0.0506689155284801,1.0,0.6258095016947617,0,0.1224281901531924,0.196307825944275,0.013087188396285,333,3,3,3,0.4631782945736434,,0,1,0,0,1,1,1,1
R_2ZZSS68rfn9BMtt,0,0,0.0,0.1085452909012359,0.0,0.0214253203376186,0.0,0.0266779992198791,0.5625,0.5955568519391309,0,0.3519651820339129,1.340807094456737,0.0893871396304491,222,2,2,2,0.3697478991596639,,1,1,0,0,0,1,0,0
R_2ZZvT7qDtXZzTXT,1,1,0.0,0.0318287606926911,0.0,0.0,0.0,0.0,1.0,0.7819936167611733,0,0.048739693606372,3.495754203597228,0.2330502802398152,322,3,2,2,0.4,,0,0,0,0,1,1,0,0
R_2a6N79YhPHNWjBv,0,1,0.0,0.0490030035706481,0.0,0.0203493774260659,0.0665579804509264,0.0294423940087191,0.45,0.609630301457354,0,0.3264710298124263,0.4033580283647532,0.0268905352243168,222,2,2,2,0.4390243902439024,,0,1,0,0,1,1,0,0
R_2a8rpLIyhmxoRdv,1,1,0.0,0.0123809298250687,0.0096021748419363,0.0,0.0388961111591074,0.0,1.0,0.6144604986448856,0,0.071936346428967,3.003045049354092,0.2002030032902727,322,3,2,2,0.4126213592233009,Grocery,0,1,0,1,1,1,0,0
R_2aKRZG8QP41ImcR,1,1,0.0277496602666395,0.0177484137012573,0.0,0.0,0.1035896372629191,0.0318641875724618,1.0,0.8526239321639226,0,0.4191183518683621,13.121530931165498,0.8747687287443666,222,2,2,2,0.4164222873900293,"Clothing, Shoes and Jewellery",0,1,0,1,1,1,0,0
R_2aKnRIuNnEcqWWn,1,1,0.0,0.019854565255948,0.0,0.0,0.1311713248893713,0.0305689762629329,1.0,0.7528269791799699,0,0.2710233790592514,8.207794775517007,0.5471863183678004,323,3,2,3,0.4181818181818181,,0,1,0,0,1,1,0,1
R_2aP0GyIR66gSTiR,0,1,0.0,0.0,0.0,0.0334343665640199,0.0,0.0,0.4435483870967742,0.7172453740732847,1,0.0972495666923162,33.477945312327414,2.2318630208218275,221,2,2,1,0.3435582822085889,,0,0,0,0,0,1,0,0
R_2aPMLWeVjjgoLoA,1,1,0.0423552184265773,0.0,0.0,0.0574014894747808,0.0,0.0201520725562101,1.0,0.7188886888849872,1,0.1953761025486869,25.51043854529217,1.7006959030194784,331,3,3,1,0.3830845771144278,,0,0,0,0,0,1,1,0
R_2aWA5qQMQhq7HRL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7780246786422657,0,0.2499528207824859,6.274092077535481,0.418272805169032,213,2,1,3,0.4177215189873418,Home,0,1,0,1,1,0,0,1
R_2aWh3gp0LOMr2rP,0,1,0.0386608737077495,0.0,0.0,0.0,0.0,0.0,0.4571428571428571,0.6851169813578142,0,0.1250369661485961,4.504893782209178,0.3003262521472785,322,3,2,2,0.39,,0,1,0,0,0,1,0,0
R_2aXreqioeZcvDH1,1,1,0.1383518603226421,0.0,0.1005763134137129,0.0652495973810391,0.0,0.0608431929156238,1.0,0.7177509552482106,0,0.1582730867206263,7.163097121628066,0.4775398081085377,312,3,1,2,0.6363636363636364,,0,1,0,0,1,1,0,0
R_2agW9mQow8LMpEq,1,1,0.0,0.0,0.0,0.0,0.015456009479966,0.0,1.0,0.6304599702840188,0,0.3832132516928702,13.384766252149578,0.8923177501433053,323,3,2,3,0.3742690058479532,,0,1,0,0,0,1,0,1
R_2ahkbz8YjmE3vuw,1,1,0.1844398540611148,0.0,0.0,0.0982138562245149,0.0,0.0578109639613729,1.0,0.8385628137772939,0,0.2048105034145085,4.680925647229093,0.3120617098152728,223,2,2,3,0.4353741496598639,,0,1,0,0,1,1,0,1
R_2alXU7eybD40gy7,0,1,0.0,0.0180550964913599,0.0,0.0222063088096996,0.0,0.0,0.4832214765100671,0.7193303289433891,0,0.3248668012050608,14.678433683206316,0.9785622455470876,322,3,2,2,0.4296577946768061,,0,1,0,0,1,1,0,0
R_2aldwxmUZox7Yfd,1,1,0.0789607779290788,0.0394209104862808,0.0,0.0,0.0,0.0272402138544802,1.0,0.6275909713820835,0,0.2598049367223979,7.899540589197167,0.5266360392798112,332,3,3,2,0.4066666666666667,,0,1,0,0,1,1,1,0
R_2anp6XBwXhcuYxE,1,1,0.0,0.0289733516626176,0.0092233173446849,0.0,0.0,0.0,1.0,0.6926158480040355,0,0.2469744207896915,12.046010497722667,0.8030673665148444,323,3,2,3,0.4079754601226993,,0,1,0,0,1,1,0,1
R_2awplSTVkAfH3Gp,0,1,0.0,0.0,0.1964400343763152,0.0,0.0395038199735141,0.0502734325343743,0.5925925925925926,0.7676706037290794,0,0.2838345422437883,8.593880926366682,0.5729253950911121,312,3,1,2,0.4081632653061224,,1,1,0,0,1,1,0,0
R_2awxWgzoilIrv93,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4324324324324324,0.6882776521773363,0,0.399524882670019,5.2319996289349975,0.3487999752623331,211,2,1,1,0.4482758620689655,Toys and Games,0,1,0,1,1,0,0,0
R_2axGyt2hsFZDZn8,1,1,0.0,0.0194477496465761,0.0608478724812037,0.0624969652213628,0.0,0.0286013547976887,1.0,0.6614262446402221,1,0.1069228906377193,44.47900831728305,2.9652672211522035,133,1,3,3,0.418013856812933,,0,0,0,0,1,1,1,1
R_2axdjnr5pU1XpjJ,1,1,0.0,0.0,0.0,0.0412146741721751,0.0196365016814676,0.0,1.0,0.7636823992459986,1,0.3014756784157407,21.633817555989545,1.4422545037326362,323,3,2,3,0.4088669950738916,,0,0,0,0,1,1,0,1
R_2azdeUYMtQ1OJih,1,1,0.0,0.0,0.0,0.0499670421191152,0.0149376931056366,0.0,1.0,0.6743196905526962,0,0.4478396859166957,2.264317471845313,0.1509544981230208,221,2,2,1,0.3888888888888889,,0,1,0,0,0,1,0,0
R_2b1vSrje3vtFi67,1,1,0.0,0.0,0.0,0.0294494107651856,0.0894056602415387,0.0266074684097017,1.0,0.7898023436999762,1,0.2776904513646234,30.427573915789857,2.028504927719324,322,3,2,2,0.4201183431952662,,0,0,0,0,1,1,0,0
R_2b2HfsI0sUHFVyL,1,1,0.0,0.0,0.0,0.0506311787135179,0.0,0.0,1.0,0.6861834797405179,0,0.2402913085818958,10.024804944928746,0.6683203296619165,331,3,3,1,0.4312590448625181,,0,1,0,0,1,1,1,0
R_2b3rWdtxovRszfm,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7659327881003338,1,0.3802509955346608,33.74309235434615,2.2495394902897434,322,3,2,2,0.4,Grocery,0,0,0,1,1,0,0,0
R_2bFoMr1RQvP1aLL,1,1,0.0,0.0,0.0,0.0,0.0444771851586848,0.0,1.0,0.8057623959985509,1,0.5026795907710216,24.130716808948502,1.6087144539299003,232,2,3,2,0.4384328358208955,,0,0,0,0,1,1,1,0
R_2bO84Ktdkq0012R,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5441176470588235,0.7980241177972586,0,0.2317434536050135,8.30634928887911,0.5537566192586073,322,3,2,2,0.3675213675213675,,1,1,0,0,0,0,0,0
R_2bPqsz2zSDeVrzS,0,1,0.0799607528620178,0.0,0.0,0.0919599547608574,0.0,0.0350036303494517,0.5375,0.5942173477791198,0,0.2574490807674866,0.3408838421631017,0.0227255894775401,123,1,2,3,0.3669064748201439,,1,1,0,0,0,1,0,1
R_2bToXEqeq3gv28I,0,1,0.0204125595987249,0.0908694016904207,0.0,0.025718804917281,0.0,0.0274001552069122,0.5294117647058824,0.7340208923982077,0,0.2738496354688212,4.693508216647301,0.3129005477764867,113,1,1,3,0.3492063492063492,,1,1,0,0,0,1,0,1
R_2bVhRIlk0QpQuYi,1,1,0.0333236830149738,0.0,0.0,0.0,0.0655851071101034,0.0210780477542323,1.0,0.8202588209656267,0,0.0688169074139216,11.701316335196944,0.7800877556797963,312,3,1,2,0.45,Beauty & Personal Care,0,1,0,1,1,1,0,0
R_2bW4aarsfN4ohuV,0,0,0.0,0.0,0.0211987847246692,0.0,0.0,0.0,0.4871794871794871,0.7780816783197897,0,0.3203507997676216,15.055459979018046,1.0036973319345364,313,3,1,3,0.4180327868852459,,0,1,0,0,1,1,0,1
R_2bZegGjMiS1Luvj,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6823693783869527,0,0.0719352614237201,4.473820198934083,0.2982546799289389,322,3,2,2,0.3863636363636363,,0,1,0,0,0,0,0,0
R_2c0HSktNV0gqAh9,0,1,0.0,0.0,0.1754900981060011,0.0293848581613822,0.0,0.0446393453421885,0.4567901234567901,0.770890946412905,0,0.2745982883778169,2.251116282460733,0.1500744188307155,323,3,2,3,0.4423076923076923,,0,1,0,0,1,1,0,1
R_2c0LvQZZyDEtFnA,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8345932602244347,1,0.0653343278846594,27.02080630743588,1.8013870871623916,331,3,3,1,0.3885714285714285,,0,0,0,0,0,0,1,0
R_2c12UVhtx0YA4jg,0,0,0.1997655515769249,0.0,0.0177069967637715,0.0,0.0,0.0445826438734442,0.3684210526315789,0.7666332012418605,1,0.1027014546724605,62.409362447808505,4.160624163187234,112,1,1,2,0.3513513513513513,,0,0,0,0,0,1,0,0
R_2c1UYDhiZ7kSQwD,1,1,0.0,0.0,0.0,0.0265069405701719,0.0,0.0,1.0,0.7708794967462194,0,0.1468918114462885,11.188418204581303,0.7458945469720869,322,3,2,2,0.3699186991869919,,0,1,0,0,0,1,0,0
R_2c2zFkBJcs7MFXI,1,1,0.1526500669958953,0.0,0.0051238534662351,0.0260384953155352,0.0204792624082084,0.0411685576484695,1.0,0.719002210418242,0,0.1329655878570981,2.8253229549011087,0.1883548636600739,311,3,1,1,0.3902439024390244,Books,0,1,0,1,0,1,0,0
R_2c6MujRUgeJkJC4,0,0,0.1730309582907437,0.0,0.0303183617442044,0.0,0.0,0.0414361071222851,0.4285714285714285,0.5921424118927077,0,0.2959994740123223,4.768147075933992,0.3178764717289328,111,1,1,1,0.4444444444444444,,0,1,0,0,1,1,0,0
R_2c6eurXv5jRvtuT,0,0,0.0,0.0,0.0,0.0,0.0709214543664484,0.0,0.48,0.7314642196318234,0,0.1412514975142467,0.2784283111614901,0.018561887410766,322,3,2,2,0.4351145038167939,,0,1,0,0,1,1,0,0
R_2c7P0KnO3rHg32r,1,1,0.0,0.0,0.0,0.1739196135562897,0.0,0.0348115829357023,1.0,0.6492803841594368,1,0.0698994271319635,36.85332791540336,2.456888527693557,322,3,2,2,0.4244604316546763,,0,0,0,0,1,1,0,0
R_2cBADxleVyzT89z,1,1,0.0,0.0,0.0,0.0,0.0247224282677455,0.0,1.0,0.7483115758141189,0,0.1264719375153379,1.879215657693045,0.125281043846203,332,3,3,2,0.4339622641509434,,0,1,0,0,1,1,1,0
R_2cCUbXO4ck4ZxjE,1,1,0.0,0.0,0.0,0.1538797974067081,0.0,0.0332853951412268,1.0,0.5678703654230424,0,0.2180748938324002,12.88861003302234,0.8592406688681559,332,3,3,2,0.4108068097705403,,0,1,0,0,1,1,1,0
R_2cCx0AHlJbsWbKA,1,1,0.0492831127127492,0.0,0.0551077966161023,0.0,0.0233790084939567,0.0260582677093826,1.0,0.5828667628327403,0,0.2360449580351397,4.804219929041894,0.3202813286027929,332,3,3,2,0.4041095890410959,,0,1,0,0,1,1,1,0
R_2cblokO1kLZdZKI,1,1,0.0295033584077237,0.0,0.0,0.0,0.0,0.0,1.0,0.7043725287489557,0,0.2035245579514656,12.11753273110478,0.8078355154069853,322,3,2,2,0.3957219251336898,,0,1,0,0,0,1,0,0
R_2ccGCp4V670rxQy,1,1,0.1038999518388379,0.0,0.0,0.0,0.0,0.0222610935597545,1.0,0.6887144413816918,0,0.3409720178412472,15.808329509790404,1.053888633986027,331,3,3,1,0.4348717948717949,,0,1,0,0,1,1,1,0
R_2cd9jCAamQMAsxe,1,1,0.0333651448854473,0.0,0.0,0.0,0.0,0.0,1.0,0.7847854457084767,1,0.3457181058104199,26.556587886335404,1.77043919242236,323,3,2,3,0.3983286908077994,Pet Supplies,0,0,0,1,0,1,0,1
R_2cdBFX77dZBSWSs,1,1,0.2915415156152411,0.0,0.0,0.0,0.0,0.0595655386098304,1.0,0.7711458832879894,0,0.2679310910506551,3.468037912568038,0.2312025275045358,322,3,2,2,0.4390243902439024,,0,1,0,0,1,1,0,0
R_2cmFD4NTF42JLfH,1,1,0.020392883435702,0.0793552067093084,0.2665666868295883,0.1252036460563848,0.0,0.0983070886805448,1.0,0.7187725015840564,0,0.1792057122546289,0.1658509444754579,0.0110567296316971,323,3,2,3,0.4180522565320665,,0,1,0,0,1,1,0,1
R_2cnNyjA4yHdU4ij,1,1,0.0684306091102444,0.0,0.0,0.0,0.0,0.0,1.0,0.6678485694883523,0,0.1659443498655196,2.208121060310858,0.1472080706873905,221,2,2,1,0.4432432432432432,,0,1,0,0,1,1,0,0
R_2cvgeckGvoIIyzW,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7124502445605421,1,0.4706588790409499,34.54157293279772,2.3027715288531816,322,3,2,2,0.44,,0,0,0,0,1,0,0,0
R_2cvmrv8q51q8yh1,1,1,0.0,0.0,0.0073096562111452,0.0,0.0234157226282362,0.0,1.0,0.6510698972213296,1,0.2085671703225864,31.05902028079684,2.0706013520531226,332,3,3,2,0.4182262001627339,,0,0,0,0,1,1,1,0
R_2dEe5MXA0pGB5Fr,1,1,0.0,0.0422021972786852,0.0,0.0,0.0,0.0,1.0,0.7568265001052101,0,0.4346781864833024,13.647664652947388,0.9098443101964924,323,3,2,3,0.4701195219123506,Toys and Games,0,1,0,1,1,1,0,1
R_2dF6KFGsXpdTXQs,1,1,0.0877111741057759,0.0113833434934137,0.0,0.0640744828842068,0.0,0.0342415970318978,1.0,0.7164605044216666,0,0.0957151854053705,13.763755777580204,0.9175837185053468,223,2,2,3,0.3829787234042553,,0,1,0,0,0,1,0,1
R_2dF9dY6XnMjOapK,1,1,0.0278997077369348,0.0,0.0,0.0481721921720999,0.0,0.0,1.0,0.7817806402219146,0,0.1346363959125807,16.406013441112687,1.0937342294075123,223,2,2,3,0.4130146082337317,,0,1,0,0,1,1,0,1
R_2dFHfsIqQ6eEtVW,1,1,0.0237375639308777,0.0255408377219932,0.0132230449063296,0.0,0.0,0.0,1.0,0.730449352510784,0,0.136228875051152,2.8923304295782826,0.1928220286385521,332,3,3,2,0.396709323583181,,0,1,0,0,0,1,1,0
R_2dHhwQewrLPWukn,0,1,0.0512043923954251,0.0,0.1246131001518701,0.0,0.0,0.036150973501248,0.4848484848484848,0.7059474564617859,1,0.0864124189854481,36.87314341156952,2.458209560771301,222,2,2,2,0.3577235772357723,,0,0,0,0,0,1,0,0
R_2dJVmHgMI38jr3y,1,1,0.0,0.0457014220662055,0.0242298883218349,0.0511481412568185,0.0297648495053236,0.030404159775447,1.0,0.6285658946721432,0,0.2057259553732711,8.13914451519477,0.542609634346318,321,3,2,1,0.4437086092715231,,0,1,0,0,1,1,0,0
R_2dKGe5V8cM8t8Lh,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745762711864407,0.8083843378780072,0,0.1488256836234567,7.246661989918026,0.4831107993278684,321,3,2,1,0.4285714285714285,,0,1,0,0,1,0,0,0
R_2dMef2oXr2I6RKU,0,0,0.0485934304182055,0.2254743109857847,0.0103976658121175,0.0,0.0,0.0574844417677287,0.4764397905759162,0.7189498773478573,0,0.1681706311661025,10.975753989340214,0.731716932622681,322,3,2,2,0.4803921568627451,,0,1,0,0,1,1,0,0
R_2dQjkDYWyYNuSjS,1,1,0.0,0.0,0.0,0.0,0.0192298161480577,0.0,1.0,0.8706378212574306,0,0.3721148442031663,0.7215699643796583,0.0481046642919772,321,3,2,1,0.3269230769230769,,0,1,0,0,0,1,0,0
R_2dQmuRnBhjbMgNd,1,1,0.0202371920633265,0.0,0.0,0.0537626195173776,0.0,0.0,1.0,0.5559811690496052,0,0.0676700105548161,2.727925575739085,0.1818617050492723,322,3,2,2,0.4485294117647059,,0,1,0,0,1,1,0,0
R_2dWRc2LodSZC6yT,0,1,0.0364821147213392,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.7016561266112462,1,0.1331903385345791,20.09308635635945,1.3395390904239632,111,1,1,1,0.4428571428571428,,0,0,0,0,1,1,0,0
R_2dX8oLhgW3U0Q0m,1,1,0.2502426167684473,0.0,0.0,0.0,0.0118238728909999,0.0524389055803374,1.0,0.6894433518094962,0,0.2139197239742246,1.296424135077654,0.0864282756718436,332,3,3,2,0.4704370179948586,,0,1,0,0,1,1,1,0
R_2dXwiYpA2ystzCd,1,1,0.0621185469284774,0.0,0.0,0.0,0.0,0.0,1.0,0.6814914104071362,0,0.1969685606398709,13.863033284776732,0.9242022189851156,322,3,2,2,0.4441176470588235,,0,1,0,0,1,1,0,0
R_2dY2NzAgp2digAs,0,1,0.0,0.042427172207201,0.0,0.0,0.0,0.0,0.4720496894409938,0.6948167350485379,0,0.0046845835086406,4.222500504006612,0.2815000336004408,123,1,2,3,0.4291497975708502,,0,0,0,0,1,1,0,1
R_2dYGdPlFmvZpCk6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6233545714534183,0,0.2534995996108781,7.3971338538778255,0.4931422569251883,322,3,2,2,0.4252491694352159,,0,1,0,0,1,0,0,0
R_2diGjJelIirkHCV,0,0,0.0,0.05896973706563,0.0,0.0,0.0,0.0,0.5217391304347826,0.6360101927694486,0,0.254258561356965,5.109782879312189,0.340652191954146,312,3,1,2,0.3546099290780142,,1,1,0,0,0,1,0,0
R_2dihfHjL0WReue6,0,0,0.0402733156071927,0.1453136920678419,0.0,0.0,0.0,0.0371217706893104,0.4954128440366973,0.7376183203599541,0,0.2860455714482076,6.593227165842802,0.4395484777228535,321,3,2,1,0.4058823529411764,,0,1,0,0,1,1,0,0
R_2dj3dRaXK0gtaCy,1,1,0.0567951702401593,0.0,0.1032258463738923,0.0,0.0,0.0328504359320837,1.0,0.6207382460390818,1,0.14802069683646,19.0434597995803,1.2695639866386867,332,3,3,2,0.4773755656108597,,0,0,0,0,1,1,1,0
R_2djaIfKORskyeuO,1,1,0.0,0.0192817533106615,0.0665604430455801,0.0,0.0,0.0218510291352931,1.0,0.6044964966653745,0,0.2501016381008341,5.288573094083263,0.3525715396055509,333,3,3,3,0.4060676779463243,,0,1,0,0,1,1,1,1
R_2dmZyPIDedcDR2J,1,1,0.2431009240346463,0.0,0.0,0.0,0.0,0.0512936138535285,1.0,0.7529173721769614,0,0.4680821920407901,12.534652960585532,0.8356435307057022,233,2,3,3,0.4101941747572815,,0,1,0,0,1,1,1,1
R_2dmqKX6ss6HMnb7,1,1,0.0810484270085608,0.0222225471296717,0.0,0.0,0.0,0.0206572258447232,1.0,0.7683631622099447,0,0.2288297444885317,9.695396800353926,0.6463597866902617,231,2,3,1,0.3636363636363636,,0,1,0,0,0,1,1,0
R_2dp9d9leOJ6XXbN,1,1,0.0,0.0,0.0101330522369189,0.0,0.0135019955421095,0.0,1.0,0.3981945218850971,0,0.150476794010705,16.344988846390176,1.0896659230926784,331,3,3,1,0.4203247143716175,,0,1,0,0,1,1,1,0
R_2dtpXL3ow92qYia,1,1,0.0708896629968384,0.0,0.0,0.057483787999572,0.0,0.0257062337240716,1.0,0.7813300314683562,1,0.3079959668189903,41.428824712694535,2.761921647512969,112,1,1,2,0.4285714285714285,,0,0,0,0,1,1,0,0
R_2du26zXaU8cUilQ,1,1,0.0,0.0,0.0,0.0418458816871932,0.0,0.0,1.0,0.656014223633754,1,0.1601837164501102,19.78357906882564,1.3189052712550429,313,3,1,3,0.425287356321839,,0,0,0,0,1,1,0,1
R_2dvk9UuFSRtf7aJ,1,1,0.0,0.0,0.0,0.0,0.0241176631326673,0.0,1.0,0.796924827234597,0,0.1502967328306964,3.6299341986607097,0.2419956132440473,321,3,2,1,0.4471544715447154,,0,1,0,0,1,1,0,0
R_2dxMXdrOUumZV2I,1,1,0.0224566858687016,0.019335467855581,0.0230648077748933,0.0,0.0,0.0,1.0,0.6988157911955791,0,0.1815910770609559,0.4751951823638677,0.0316796788242578,332,3,3,2,0.3940217391304347,,0,1,0,0,0,1,1,0
R_2dyiVIsEABWR3HH,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7755321100126188,0,0.1852237373003748,4.562539530083819,0.3041693020055879,222,2,2,2,0.4508196721311475,,0,1,0,0,1,0,0,0
R_2dz21GRV17aGMQ6,1,1,0.1147576940268107,0.0,0.0,0.0460516342749046,0.0171522526796442,0.0356547667493384,1.0,0.8619578517723657,0,0.2202786332663164,13.56090977809646,0.9040606518730973,332,3,3,2,0.4130434782608695,,0,1,0,0,1,1,1,0
R_2e2WQWm1z9j93zW,0,1,0.0247722523319877,0.0,0.0,0.0,0.0,0.0,0.4746543778801843,0.6642915986049976,0,0.3853099471245665,0.7919291714966202,0.0527952780997746,332,3,3,2,0.4285714285714285,,0,1,0,0,1,1,1,0
R_2e3bppvzM7Ynmch,0,0,0.0456160068932486,0.0154732116232476,0.0,0.0,0.0274348378628663,0.0,0.4476190476190476,0.6923705341244809,0,0.2037658317649688,10.288589340392832,0.6859059560261889,323,3,2,3,0.4485981308411215,Books,0,1,0,1,1,1,0,1
R_2e4rbn396I6cXMY,1,1,0.0482307601635634,0.0523348790147485,0.0,0.0609239257299721,0.0,0.0336990112959564,1.0,0.7238103357901667,0,0.0975357176935319,13.626432599813402,0.9084288399875602,322,3,2,2,0.3940774487471526,,0,1,0,0,0,1,0,0
R_2e8OXP3JydqCcm8,0,1,0.0,0.0293685431972938,0.0052202986953985,0.0,0.1840673592703632,0.0451210976059851,0.5327635327635327,0.70418121117028,0,0.4405466165405591,6.102478169071506,0.4068318779381004,332,3,3,2,0.4533582089552239,,1,1,0,0,1,1,1,0
R_2eRWBFkVnLg6ueY,1,1,0.085563716436001,0.3796617057629615,0.0,0.0485898786441325,0.0373887806903705,0.1102466971236738,1.0,0.6001358279139734,1,0.0618757488683203,22.10474938720102,1.4736499591467347,321,3,2,1,0.5529411764705883,,0,0,0,0,1,1,0,0
R_2eUWEWjmzfqQgCx,0,1,0.1410843483953707,0.0,0.0,0.0,0.0,0.0304702477632929,0.5307692307692308,0.72017807141574,0,0.1800820404052904,1.69078372147017,0.1127189147646779,222,2,2,2,0.4094202898550724,,1,1,0,0,1,1,0,0
R_2eVCymbtZ7HEoUB,1,1,0.1661448143407786,0.0,0.0,0.0,0.1816446164206599,0.0733212826724583,1.0,0.7026196040519033,0,0.0604200633308606,1.1716575868837051,0.078110505792247,322,3,2,2,0.4548494983277591,,0,1,0,0,1,1,0,0
R_2eVvJOCbUPKJBLF,0,0,0.0437660546609753,0.0,0.0,0.0,0.0,0.0,0.5131578947368421,0.7217374088602153,1,0.2425038897053465,19.53971115324589,1.3026474102163927,323,3,2,3,0.4680851063829787,,1,0,0,0,1,1,0,1
R_2eaIHfPqBAh3Zqa,1,1,0.059883928752528,0.0129087936939708,0.0,0.0,0.0,0.0,1.0,0.8033384662593465,0,0.3115129654326241,10.262553399946029,0.6841702266630686,322,3,2,2,0.3928571428571428,,0,1,0,0,0,1,0,0
R_2f3d4w7vqBG6l92,1,1,0.0,0.077064715180763,0.0,0.0,0.0,0.0,1.0,0.6914653226342297,0,0.1528382904125108,17.490639835997115,1.166042655733141,322,3,2,2,0.4314516129032258,,0,1,0,0,1,1,0,0
R_2f7MFUqYnEv92pF,1,1,0.0,0.0500045329918466,0.0,0.0,0.0,0.0,1.0,0.637071877156195,0,0.3142019181571961,8.55935998693286,0.5706239991288573,332,3,3,2,0.4194831013916501,,0,1,0,0,1,1,1,0
R_2f9Ei4oz2kgmLFJ,0,1,0.0259532280213694,0.0,0.0,0.0,0.083595871598647,0.0221217580505531,0.38,0.8702232880868898,0,0.0867565691277981,4.243443806377974,0.2828962537585316,321,3,2,1,0.375,,0,1,0,0,0,1,0,0
R_2fDtnk8jwaRUZjn,1,1,0.0,0.1445022164240271,0.0,0.0,0.0,0.0305441166982573,1.0,0.5437456069878098,1,0.1208867914052292,25.64735547856794,1.709823698571196,323,3,2,3,0.4662576687116564,,0,0,0,0,1,1,0,1
